Data,Feedback,Perguntas,Sentimento
23/05/2020,Mais ou menos. Acho que o Agile Scrum é um processo grande para aplicar no pouco tempo de prototipagem,O CONTEÚDO nesta etapa do VimVer foi o suficiente; atingiu suas expectativas para dar suporte a PROTOTIPAGEM?,negativo
23/05/2020,"Sim, já conhecia um pouco, ajudou a relembrar",O CONTEÚDO nesta etapa do VimVer foi o suficiente; atingiu suas expectativas para dar suporte a PROTOTIPAGEM?,positivo
23/05/2020,Fiquei com algumas dúvidas,O CONTEÚDO nesta etapa do VimVer foi o suficiente; atingiu suas expectativas para dar suporte a PROTOTIPAGEM?,negativo
24/05/2020,Sim,O CONTEÚDO nesta etapa do VimVer foi o suficiente; atingiu suas expectativas para dar suporte a PROTOTIPAGEM?,positivo
24/05/2020,Conteúdo bastante extenso.,O CONTEÚDO nesta etapa do VimVer foi o suficiente; atingiu suas expectativas para dar suporte a PROTOTIPAGEM?,negativo
24/05/2020,"Gostei do conteúdo, bem atual, mas acho que poderia ter trazido um pouco mais de contexto pra aplicarmos no projeto!",O CONTEÚDO nesta etapa do VimVer foi o suficiente; atingiu suas expectativas para dar suporte a PROTOTIPAGEM?,negativo
24/05/2020,Sim. conseguimos entender quais serão os próximos passos.,O CONTEÚDO nesta etapa do VimVer foi o suficiente; atingiu suas expectativas para dar suporte a PROTOTIPAGEM?,positivo
24/05/2020,"Sim, vou aplicar esses conteúdos no projeto.",O CONTEÚDO nesta etapa do VimVer foi o suficiente; atingiu suas expectativas para dar suporte a PROTOTIPAGEM?,positivo
25/05/2020,"Gostei do conteúdo, bem atual, mas acho que poderia ter trazido um pouco mais de contexto pra aplicarmos no projeto!",O CONTEÚDO nesta etapa do VimVer foi o suficiente; atingiu suas expectativas para dar suporte a PROTOTIPAGEM?,negativo
25/05/2020,O conteúdo apresentado foi muito bom.,O CONTEÚDO nesta etapa do VimVer foi o suficiente; atingiu suas expectativas para dar suporte a PROTOTIPAGEM?,positivo
10/06/2020,"Sim, em partes",O CONTEÚDO nesta etapa do VimVer foi o suficiente; atingiu suas expectativas para dar suporte a PROTOTIPAGEM?,positivo
30/05/2020,Simplismente demaisss,Simplismente demaisss,positivo
30/05/2020,"Foi incrível, muito inspirador!","Sobre o OpenTalk, com Adir Ribeiro (PEP). Você tem críticas ou comentários sobre a atividade?",positivo
30/05/2020,Foram muito gratificantes a palestra e todos os conhecimentos que o Adir passou para nós.,"Sobre o OpenTalk, com Adir Ribeiro (PEP). Você tem críticas ou comentários sobre a atividade?",positivo
30/05/2020,"Cara, foi um encontro incrível. Na verdade, sempre acho que o encontro foi o melhor, e não teria como melhorar, mas a cada encontro sou surpreendido por algo ainda melhor. Estou chocado com o Adir, pois eu me identifiquei muito muito com ele, coisa que nunca havia acontecido comigo nesta intensidade. Espero poder ouvir mais vezes ele e me aproximar de alguém que tenho certeza que pode contribuir para minha vida!
Gratidão!","Sobre o OpenTalk, com Adir Ribeiro (PEP). Você tem críticas ou comentários sobre a atividade?",positivo
30/05/2020,"Apenas elogios, SENSACIONAL, todos os pontos abordados, a forma que foi abordada, os conteúdos, absolutamente tudo. Pude reconhecer pontos meus que durante minha vida inteira via como negativos, o fato de gostar de métodos. Adir me ajudou a ver que isso é minha essencia, o equilibrio fundamental, mas acima de tudo a reconhecer a valorizar o que faz parte de mim. Gratidão imensa","Sobre o OpenTalk, com Adir Ribeiro (PEP). Você tem críticas ou comentários sobre a atividade?",positivo
30/05/2020,"Foi sensacional, Adir é fantástico ","Sobre o OpenTalk, com Adir Ribeiro (PEP). Você tem críticas ou comentários sobre a atividade?",positivo
30/05/2020,"Não tenho nenhuma critica, gostaria que o tempo da aula fosse maior.","Sobre o OpenTalk, com Adir Ribeiro (PEP). Você tem críticas ou comentários sobre a atividade?",negativo
30/05/2020,"Foi uma oportunidade incrível, sou mto grata por esta oportunidade. Ainda mais se tratando de uma profissional que tem uma carreira e história que pode ser um exemplo para a construção e desenvolvimento profissional.","Sobre o OpenTalk, com Adir Ribeiro (PEP). Você tem críticas ou comentários sobre a atividade?",positivo
30/05/2020,"Muita gratidão pelo open talk, foi inspirante e importante para a gente dar um pontapé no nosso planejamento, eu até tinha um planejamento mas nada como o que ele passou, então tenho muito o que revisar e organizar. Além da sua palestra ter sido MEGA inspiradora, ele é muito bom! ","Sobre o OpenTalk, com Adir Ribeiro (PEP). Você tem críticas ou comentários sobre a atividade?",positivo
30/05/2020,"Não, tudo certo. Acho que ele poderia voltar mais vezes.","Sobre o OpenTalk, com Adir Ribeiro (PEP). Você tem críticas ou comentários sobre a atividade?",positivo
30/05/2020,Não,"Sobre o OpenTalk, com Adir Ribeiro (PEP). Você tem críticas ou comentários sobre a atividade?",positivo
30/05/2020,"Gostei muito da atividade, oportunidade de planejar os sonhos e objetivos torna as caminhada mais real. ","Sobre o OpenTalk, com Adir Ribeiro (PEP). Você tem críticas ou comentários sobre a atividade?",positivo
30/05/2020,"O planejamento estratégico pessoal, mudou a forma de gerenciar as minhas metas pessoais. A palestra de hoje foi muito construtiva, através da história de vida do Adir Ribeiro e conceitos que ele trouxe para os alunos. ","Sobre o OpenTalk, com Adir Ribeiro (PEP). Você tem críticas ou comentários sobre a atividade?",positivo
30/05/2020,"Uma pena não ter conhecido ele anteriormente. Tenho dificuldades pra descrever o quão fã fiquei da palestra, da trajetória dele e do conhecimento e sabedoria transmitidos.
Preciso dizer que esse conteúdo e palestra está no top 3, junto com empatia e os viéses.

Achei sensacional o conteúdo, a habilidade na comunicação, os grandes escritores referenciados por ele, que também tenho muito apreço.

O encontro poderia ter durado mais!!!!","Sobre o OpenTalk, com Adir Ribeiro (PEP). Você tem críticas ou comentários sobre a atividade?",positivo
30/05/2020,"o Adir consegui passar de forma bem clara a importância do planejamento em todas as esferas da vida e como devemos estipular datas para conseguir alcançar os objetivos. 
o planejamento é o começo da construção de uma carreira de sucesso.","Sobre o OpenTalk, com Adir Ribeiro (PEP). Você tem críticas ou comentários sobre a atividade?",positivo
30/05/2020,"História incrível, precisava ouvir tudo o que ele falou, com o PEP tive alguns bloqueios. E o Adir com sua história inspiradora me fez ver com outros olhos, me ajudou a entender que tá tudo bem, as vezes não conseguirmos bater a meta. O negócio é nunca desistir. Amei a palestra vou levar pra vida. ","Sobre o OpenTalk, com Adir Ribeiro (PEP). Você tem críticas ou comentários sobre a atividade?",positivo
30/05/2020,Poderia ter um OpenTalk pra ele responder apenas dúvidas do pessoal. Como estava tendo nas semanas seguintes  após as palestras.,"Sobre o OpenTalk, com Adir Ribeiro (PEP). Você tem críticas ou comentários sobre a atividade?",negativo
30/05/2020,"Amei a formal como o Adir se comunica, com certeza ele virou uma referencia para mim de comunicação. Ele passou a mensagem Clara, permitiu que todos tirassem as duvidas no processor e trouxe bastante exemplo para a contextualização. Gostei bastante, saldo mais do que positivo.","Sobre o OpenTalk, com Adir Ribeiro (PEP). Você tem críticas ou comentários sobre a atividade?",positivo
31/05/2020,"Eu gostei, mas teve uma parte onde eu achei que ele queria mais se promover do que ajudar, propriamente... Tinham várias perguntas e quando a Marineis pediu para continuar fazendo-as, ele pediu um tempo para andar um pouco mais com a apresentação porque era importante, mas o material seguinte falava sobre as coisas que ele já tinha feito... era muito mais importante tirar as dúvidas!

No geral, gosto da ideia do planejamento, mas não gostei da maneira como foi aplicada e acho que pouco ensinou sobre como priorizar metas, trabalhamos com as nossas vontades de agora para estipular metas daqui há 10 anos, como priorizamos? Como fazemos para dar andamento? Senti falta disso ser mais presente na conversa.","Sobre o OpenTalk, com Adir Ribeiro (PEP). Você tem críticas ou comentários sobre a atividade?",negativo
30/05/2020,Muito bom,Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
30/05/2020,"Foi a etapa que me senti melhor fazendo, colocando a mão na massa ao entrar em contato com nosso possível publico alvo. Dei meu maximo para a execução de todas pendencias e andamento do projeto nessa semana",Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
30/05/2020,"Insuficiente. Apesar de ajudar em outros pontos da prototipagem, sinto que não consegui realizar a tarefa principal que foi pegar os feedbacks dos entrevistados.",Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),negativo
30/05/2020,Ótimo aproveitamento,Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
30/05/2020,"Acredito que minha execução na prototipagem foi regularmente enriquecedora para o grupo, nos dividimos e fiquei responsável com mais duas pessoas de fazer o site, fizemos o site no sábado inteiro, no meio da semana nos organizamos para aplicar o teste de feedback, montamos o formulário e entrevistamos algumas pessoas. Infelizmente não consegui fazer a call pq tanto os entrevistaram não estavam com tempo e confortáveis quanto acredito que eu mesma também não estava. Porém no meu grupo apenas eu tive feedback de retorno de um dos moradores da comunidade, mas foi em formato escrito sem call.",Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),negativo
30/05/2020,9 pois desenvolvemos um baita trabalho,Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
30/05/2020,"Após a idealização das ideias e feedback dos moradores, iniciamos a prototipagem com o objetivo de sanar as dores e problemas da nossa persona. ",Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
30/05/2020,"Estamos num grupo muito enxuto e isso pode dificultar um pouco a execução, mas eu acredito que estamos realizando uma ótima trajetória",Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),negativo
30/05/2020,Considero que trabalhei bem em equipe tanto na formação  do landing page (prototipagem) quando criação  do escopo do nosso projeto de mentoria,Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
30/05/2020,"Fiquei um pouco com receio todas as vezes que falava porque so eu do grupo que tinha interesse em falar. Isso nao foi alinhado, entao fiquei desconfortavel. Fiz melhor que pude.",Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),negativo
30/05/2020,boa execução junto ao grupo,Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
30/05/2020,"eu tive a oportunidade de fazer algo diferente, objetivo e proativo para o grupo.",Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
30/05/2020,"Fiz um bom trabalho, até agora a etapa mais difícil e desafiadora. E que mostra o projeto ganhando vida.",Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
30/05/2020,Poderia ser menos pessimista em relação ao alcance da solução prototipada. Mas acredito que ajudei da melhor forma que pude.,Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),negativo
30/05/2020,Minha parte de criatividade estava um pouco baixa. Mas ao decorrer com os mentores fui me soltando mais e ajudei com o nome do projeto e com a criação do protótipo em si.,Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
30/05/2020,"Fase talvez mais difícil de tirar ideias do papel, mas acho que atingimos o objetivo da semana",Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
30/05/2020,"Foi difícil, fiquei responsável por conseguir respostas do nosso público. Porém, estamos com dificuldades de nos aproximar do nosso público alvo ",Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),negativo
30/05/2020,Acredito que como começamos a dar os primeiro passos ainda estou avaliando. Mas acredito que tenho conseguido dar algumas idéias e contribuído com o time.,Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
30/05/2020,"Acho que podia ter tido mais ideia, ter sido mais colaborativa",Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),negativo
30/05/2020,"Venho tentando superar meus medos, duvidas e fraquezas no processo. Obviamente estou longe da perfeição e do melhor, mas tenho tentado melhorar um pouco a cada dia.",Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
30/05/2020,"Nossos projeto se trata de uma ferramenta bastante simples, por isso essa fase não gerou grandes dificuldades ",Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
30/05/2020,"Atualização do site, participação nas reuniões tentando manter o grupo focado.",Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
30/05/2020,Vamos utilizar algumas ferramentas para fazer a prototipagem da melhor forma.,Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
30/05/2020,"BOM, pois acredito que preciso melhorar muitas coisas.",Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
30/05/2020,"Participei ativamente, trabalhando no planejamento das aulas, e da estratégia, dos materiais.",Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
30/05/2020,Venho executando as tarefas em linha com as expectativas do grupo e participando ativamente.,Escreva uma autoavaliação da sua EXECUÇÃO na etapa de PROTOTIPAGEM (VimVer),positivo
